Date,RV,Return
20091112,8.13E-05,-0.010139457
20091113,5.82E-05,0.005410177
20091116,0.000105344,0.013751629
20091117,5.43E-05,0.000946163
20091118,4.76E-05,0.000216302
20091119,0.000100595,-0.010393291
20091120,4.30E-05,-0.002799303
20091123,0.000111414,0.010240936
20091124,4.32E-05,-0.00012661
20091125,1.84E-05,0.003410386
20091127,0.000370464,-0.012726849
20091130,5.84E-05,0.004271068
20091201,9.83E-05,0.008959732
20091202,4.57E-05,-8.12E-05
20091203,7.13E-05,-0.009572135
20091204,0.000225621,0.004750474
20091207,4.49E-05,-0.002127959
20091208,0.000112965,-0.010214817
20091209,5.96E-05,0.004125037
20091210,5.08E-05,0.003280345
20091211,3.53E-05,0.002298165
20091214,2.91E-05,0.005625755
20091215,4.15E-05,-0.005580522
20091216,4.88E-05,0.000892612
20091217,5.55E-05,-0.008833507
20091218,3.42E-05,0.004797828
20091221,6.48E-05,0.007956968
20091222,2.23E-05,0.003439538
20091223,1.59E-05,0.001446881
20091224,1.26E-05,0.00480522
20091228,1.23E-05,0.000283766
20091229,1.19E-05,-0.002182167
20091230,2.55E-05,0.000479659
20091231,1.95E-05,-0.010520261
20100104,7.07E-05,0.014660581
20100105,2.99E-05,0.003305322
20100106,1.99E-05,0.001126414
20100107,2.86E-05,0.004574698
20100108,2.62E-05,0.003658295
20100111,3.22E-05,0.000915843
20100112,5.00E-05,-0.006737045
20100113,3.80E-05,0.007393619
20100114,2.13E-05,0.002319074
20100115,3.20E-05,-0.01033447
20100119,2.11E-05,0.012561287
20100120,8.37E-05,-0.008705407
20100121,0.000156672,-0.020047151
20100122,0.000128301,-0.021731712
20100125,0.000133514,0.003946797
20100126,9.06E-05,-0.003299835
20100127,0.000103284,0.004996927
20100128,0.000178618,-0.011553084
20100129,0.000142416,-0.013104868
20100201,0.0001126,0.014018187
20100202,5.04E-05,0.011946157
20100203,5.91E-05,-0.003175834
20100204,0.000207235,-0.031918933
20100205,0.000251318,0.001962138
20100208,0.000101809,-0.008245934
20100209,0.000262093,0.009837684
20100210,8.64E-05,-0.001431358
20100211,0.000111368,0.010728487
20100212,0.000183083,0.000696816
20100216,6.12E-05,0.014544406
20100217,5.57E-05,0.003069708
20100218,3.40E-05,0.006819094
20100219,4.75E-05,0.002917521
20100222,3.75E-05,-0.002101305
20100223,8.57E-05,-0.01161584
20100224,7.99E-05,0.008332814
20100225,0.000169549,0.001760101
20100226,4.17E-05,0.001313614
20100301,4.08E-05,0.009185447
20100302,4.29E-05,0.000903791
20100303,2.79E-05,-0.000634492
20100304,3.33E-05,0.003176022
20100305,3.15E-05,0.011874609
20100308,1.91E-05,-0.000114202
20100309,2.81E-05,0.002475922
20100310,4.31E-05,0.004619997
20100311,2.86E-05,0.005326883
20100312,2.52E-05,-0.001607599
20100315,3.29E-05,0.00150514
20100316,3.00E-05,0.007531329
20100317,3.32E-05,0.005373745
20100318,2.14E-05,-0.000454598
20100319,3.66E-05,-0.00629398
20100322,3.83E-05,0.007472551
20100323,2.80E-05,0.006545354
20100324,3.51E-05,-0.004161457
20100325,7.24E-05,-0.00359611
20100326,4.55E-05,-0.000805408
20100329,3.28E-05,0.00473311
20100330,3.16E-05,-0.000400506
20100331,4.35E-05,-0.001896399
20100401,6.70E-05,0.005670224
20100405,2.00E-05,0.007412795
20100406,1.92E-05,0.002913098
20100407,3.94E-05,-0.004783225
20100408,3.59E-05,0.004028262
20100409,2.67E-05,0.005768738
20100412,2.21E-05,0.001338084
20100413,2.24E-05,0.00105301
20100414,2.34E-05,0.00987029
20100415,1.73E-05,0.000718293
20100416,0.000148067,-0.014901793
20100419,4.66E-05,0.004561498
20100420,3.40E-05,0.006873508
20100421,3.47E-05,-0.001293125
20100422,0.000102359,0.00525014
20100423,5.41E-05,0.007563203
20100426,3.52E-05,-0.004116689
20100427,0.000139181,-0.022061193
20100428,0.000100923,0.00595057
20100429,6.35E-05,0.011216504
20100430,9.44E-05,-0.01709129
20100503,5.88E-05,0.011393894
20100504,0.000217892,-0.02000674
20100505,0.000178455,-0.0030322
20100506,0.001645051,-0.032230311
20100507,0.000821675,-0.014730334
20100510,0.000961248,0.032799308
20100511,0.000154495,-0.000562252
20100512,8.26E-05,0.013846554
20100513,8.31E-05,-0.010991435
20100514,0.000239872,-0.018410912
20100517,0.000208388,0.000457432
20100518,0.000239032,-0.015852344
20100519,0.000329383,-0.004233786
20100520,0.000613168,-0.032761226
20100521,0.00048299,0.019117847
20100524,0.000142595,-0.010499441
20100525,0.000569504,0.005996487
20100526,0.000262541,-0.006960412
20100527,0.000270811,0.026637136
20100528,0.000235269,-0.01208077
20100601,0.00020163,-0.015497001
20100602,0.000102704,0.023532448
20100603,0.000130109,0.003524841
20100604,0.000334536,-0.030794419
20100607,0.000142734,-0.014516018
20100608,0.000273197,0.010517295
20100609,0.000169604,-0.006646362
20100610,0.000380985,0.026221751
20100611,0.000108588,0.00823277
20100614,9.76E-05,-0.004925352
20100615,7.05E-05,0.021647947
20100616,7.68E-05,0.000394888
20100617,7.72E-05,-6.27E-05
20100618,3.64E-05,0.001065587
20100621,0.000103341,-0.008470117
20100622,0.000111481,-0.016702133
20100623,0.000145014,-0.003135702
20100624,0.000147061,-0.015985113
20100625,0.000136352,0.002601023
20100628,7.06E-05,-0.002890484
20100629,0.000340688,-0.028360286
20100630,0.000114272,-0.009909008
20100701,0.00026465,-0.003692192
20100702,0.000189893,-0.005346824
20100706,0.000227281,9.73E-06
20100707,0.000106483,0.030288952
20100708,0.000116049,0.006704229
20100709,5.63E-05,0.006888875
20100712,7.72E-05,0.001335869
20100713,0.000126312,0.013292103
20100714,7.60E-05,-0.000328638
20100715,0.000104197,0.001552072
20100716,0.000126581,-0.026785124
20100719,9.10E-05,0.004106475
20100720,0.00013621,0.017543166
20100721,0.000120984,-0.015917375
20100722,0.000213366,0.019772634
20100723,0.000104735,0.009477276
20100726,4.89E-05,0.010714098
20100727,6.80E-05,-0.003245039
20100728,5.56E-05,-0.006002668
20100729,0.000120996,-0.005847017
20100730,0.000157556,0.00301791
20100802,0.000109957,0.016308287
20100803,4.66E-05,-0.004560118
20100804,4.55E-05,0.005515243
20100805,5.84E-05,-2.66E-05
20100806,8.03E-05,-0.000570537
20100809,2.54E-05,0.004283651
20100810,8.45E-05,-0.001434791
20100811,0.000333429,-0.024489614
20100812,7.69E-05,0.001921443
20100813,4.66E-05,-0.002627685
20100816,7.76E-05,0.00165989
20100817,7.71E-05,0.010424956
20100818,6.13E-05,0.001948507
20100819,0.000152665,-0.015748938
20100820,7.21E-05,-0.003688357
20100823,7.40E-05,-0.005680559
20100824,0.000153408,-0.010808769
20100825,0.000100809,0.006148953
20100826,0.000103956,-0.008203741
20100827,0.000131548,0.014532637
20100830,5.80E-05,-0.013363903
20100831,0.000179817,0.001345953
20100901,0.000333374,0.028604232
20100902,2.87E-05,0.008624079
20100903,0.000102485,0.009890485
20100907,6.91E-05,-0.009806681
20100908,5.61E-05,0.005969186
20100909,9.84E-05,0.002793171
20100910,2.11E-05,0.004489396
20100913,6.21E-05,0.007596502
20100914,4.53E-05,-0.000107038
20100915,4.66E-05,0.005158945
20100916,2.79E-05,0.000871592
20100917,4.06E-05,-0.000772677
20100920,3.53E-05,0.014163756
20100921,5.89E-05,-0.002391685
20100922,5.27E-05,-0.004406398
20100923,6.97E-05,-0.005398686
20100924,7.76E-05,0.014631455
20100927,3.09E-05,-0.005307275
20100928,6.42E-05,0.004576707
20100929,6.62E-05,-0.001990207
20100930,0.000129366,-0.004109763
20101001,9.29E-05,0.002279885
20101004,4.75E-05,-0.006958897
20101005,8.94E-05,0.017148815
20101006,3.36E-05,-0.00012934
20101007,4.81E-05,-0.003224975
20101008,3.44E-05,0.005449746
20101011,2.06E-05,-0.000394819
20101012,6.28E-05,0.004678632
20101013,4.52E-05,0.005856532
20101014,5.44E-05,-0.003657493
20101015,6.26E-05,-0.001113174
20101018,2.78E-05,0.006395048
20101019,0.000156986,-0.010799296
20101020,7.39E-05,0.009663971
20101021,7.92E-05,0.000296611
20101022,2.07E-05,0.001726561
20101025,6.38E-05,0.000582237
20101026,5.24E-05,0.000438767
20101027,5.65E-05,-0.001217121
20101028,5.39E-05,-0.00078547
20101029,3.17E-05,-0.000211194
20101101,5.84E-05,-0.001257421
20101102,3.74E-05,0.004820582
20101103,8.49E-05,0.003420208
20101104,0.000125684,0.018667407
20101105,3.40E-05,0.003457821
20101108,2.52E-05,-0.000114457
20101109,4.56E-05,-0.008626581
20101110,4.45E-05,0.004441381
20101111,6.79E-05,0.000576896
20101112,6.99E-05,-0.008255175
20101115,4.14E-05,-0.002502212
20101116,0.000123625,-0.013863769
20101117,3.94E-05,0.000288502
20101118,7.90E-05,0.010587889
20101119,2.77E-05,0.00297187
20101122,7.81E-05,-0.000183646
20101123,0.000103749,-0.00967339
20101124,6.89E-05,0.012358897
20101126,3.58E-05,-0.003994031
20101129,0.000147615,-0.000757174
20101130,8.38E-05,-0.00189535
20101201,0.000137011,0.016076052
20101202,2.35E-05,0.012017227
20101203,2.63E-05,0.00375545
20101206,1.54E-05,-0.000612998
20101207,8.07E-05,-0.002962216
20101208,2.94E-05,0.002454089
20101209,3.11E-05,0.002184356
20101210,1.16E-05,0.004834911
20101213,2.25E-05,-0.00161899
20101214,1.91E-05,-0.000128849
20101215,2.43E-05,-0.004771429
20101216,3.31E-05,0.005275865
20101217,1.25E-05,0.000410006
20101220,1.34E-05,0.001091108
20101221,4.55E-06,0.004161232
20101222,5.52E-06,0.003071124
20101223,7.50E-06,-0.00063637
20101227,1.10E-05,0.002348475
20101228,5.37E-06,-0.000341572
20101229,6.69E-06,0.000984596
20101230,9.20E-06,-0.001096326
20101231,9.54E-06,0.001002076
20110103,8.52E-05,0.010866148
20110104,1.97E-05,-0.002343763
20110105,1.93E-05,0.006191484
20110106,2.55E-05,-0.001890071
20110107,4.79E-05,-0.00230175
20110110,5.25E-05,-0.000590335
20110111,3.05E-05,0.00141345
20110112,3.06E-05,0.007964126
20110113,1.81E-05,-0.001634585
20110114,1.67E-05,0.007834226
20110118,1.52E-05,0.00140635
20110119,2.38E-05,-0.009687411
20110120,5.55E-05,-0.000374821
20110121,3.76E-05,-0.00023374
20110124,1.53E-05,0.005811847
20110125,3.79E-05,0.002395879
20110126,3.29E-05,0.003631254
20110127,2.02E-05,0.001547922
20110128,6.32E-05,-0.018051662
20110131,3.70E-05,0.007375787
20110201,4.72E-05,0.013927415
20110202,2.06E-05,-0.001555681
20110203,3.64E-05,0.003341127
20110204,3.12E-05,0.002773482
20110207,1.82E-05,0.005238381
20110208,1.49E-05,0.004335579
20110209,2.40E-05,-0.001225722
20110210,5.09E-05,0.002757682
20110211,2.48E-05,0.008058986
20110214,1.20E-05,0.002623125
20110215,2.42E-05,-0.001903451
20110216,3.66E-05,0.005079181
20110217,1.58E-05,0.004471504
20110218,1.44E-05,0.001885745
20110222,0.000145804,-0.017692242
20110223,8.84E-05,-0.00599311
20110224,8.39E-05,-0.000788321
20110225,4.47E-05,0.009629622
20110228,3.06E-05,0.0045899
20110301,6.97E-05,-0.0168806
20110302,5.04E-05,0.002264816
20110303,9.07E-05,0.014035769
20110304,5.78E-05,-0.00739163
20110307,7.30E-05,-0.009441736
20110308,4.65E-05,0.008340091
20110309,6.22E-05,2.27E-05
20110310,0.000203014,-0.015641716
20110311,5.09E-05,0.008315224
20110314,8.25E-05,-0.003726607
20110315,0.000525927,-0.005213573
20110316,0.000200389,-0.017821567
20110317,0.000181485,0.009270393
20110318,0.000134069,0.001917156
20110321,0.000137544,0.01276105
20110322,2.55E-05,-0.003611254
20110323,3.44E-05,0.004085468
20110324,2.77E-05,0.006972353
20110325,2.04E-05,0.001523462
20110328,1.48E-05,-0.003838747
20110329,2.06E-05,0.007615824
20110330,2.80E-05,0.004807284
20110331,1.71E-05,-0.001055218
20110401,2.97E-05,0.00198377
20110404,1.79E-05,-0.000630091
20110405,1.88E-05,0.000510369
20110406,2.01E-05,-0.000276997
20110407,6.94E-05,-0.001109379
20110408,2.75E-05,-0.006118247
20110411,3.04E-05,-0.003467227
20110412,6.42E-05,-0.005986293
20110413,5.76E-05,0.000243496
20110414,4.62E-05,0.002787596
20110415,2.55E-05,0.003925221
20110418,0.000137726,-0.00627081
20110419,2.63E-05,0.004941865
20110420,6.78E-05,0.008537351
20110421,1.79E-05,0.002958349
20110425,1.29E-05,-0.001519319
20110426,2.26E-05,0.007742532
20110427,2.45E-05,0.005317962
20110428,1.51E-05,0.00479695
20110429,8.58E-06,0.002459954
20110502,3.01E-05,-0.003037108
20110503,3.45E-05,-0.002481455
20110504,6.27E-05,-0.006481614
20110505,9.97E-05,-0.0069129
20110506,0.000143893,-0.000179088
20110509,2.98E-05,0.004481809
20110510,1.72E-05,0.00654218
20110511,5.13E-05,-0.00929363
20110512,5.30E-05,0.00689722
20110513,4.49E-05,-0.008099802
20110516,4.80E-05,-0.003865805
20110517,6.80E-05,0.002131803
20110518,2.92E-05,0.008984463
20110519,3.71E-05,0.000729769
20110520,3.94E-05,-0.006683987
20110523,0.00021506,-0.011832046
20110524,3.41E-05,-0.001047828
20110525,4.06E-05,0.003185537
20110526,4.20E-05,0.004005174
20110527,3.47E-05,0.004050051
20110531,0.000118839,0.01047756
20110601,6.12E-05,-0.023017871
20110602,7.04E-05,-0.001271204
20110603,0.000158294,-0.009827713
20110606,4.44E-05,-0.01091876
20110607,5.67E-05,-0.0009489
20110608,5.51E-05,-0.003985732
20110609,2.54E-05,0.007536218
20110610,9.17E-05,-0.013359052
20110613,5.33E-05,0.000479705
20110614,0.000109059,0.012327222
20110615,0.000136434,-0.017656733
20110616,7.71E-05,0.001681674
20110617,0.000117306,0.002181163
20110620,3.96E-05,0.00541199
20110621,3.55E-05,0.013271987
20110622,3.63E-05,-0.006225532
20110623,0.000359236,-0.002233177
20110624,5.08E-05,-0.011018834
20110627,4.24E-05,0.009212894
20110628,3.24E-05,0.012875564
20110629,4.78E-05,0.008301033
20110630,4.06E-05,0.009854621
20110701,4.97E-05,0.014157546
20110705,3.59E-05,-0.001075534
20110706,2.69E-05,0.001247763
20110707,7.17E-05,0.010270896
20110708,0.000110885,-0.006371976
20110711,0.000155307,-0.017891419
20110712,7.41E-05,-0.004488655
20110713,7.72E-05,0.002552941
20110714,9.36E-05,-0.00678454
20110715,9.63E-05,0.005736569
20110718,8.57E-05,-0.00798045
20110719,8.87E-05,0.014846363
20110720,2.55E-05,-0.002079441
20110721,9.20E-05,0.01368037
20110722,2.29E-05,0.000840546
20110725,9.00E-05,-0.005078633
20110726,2.47E-05,-0.003918268
20110727,0.000118914,-0.020341998
20110728,4.49E-05,-0.003031782
20110729,0.00021068,-0.00608716
20110801,0.000309059,-0.004396191
20110802,0.000136279,-0.025521911
20110803,0.00021308,0.004915148
20110804,0.000439652,-0.048822698
20110805,0.001086143,-0.00086684
20110808,0.001055063,-0.067627192
20110809,0.001560723,0.045902663
20110810,0.00157342,-0.044901067
20110811,0.000744635,0.043668203
20110812,0.000388692,0.005068685
20110815,0.000179644,0.021300793
20110816,0.000303357,-0.009604026
20110817,0.000138275,0.000678793
20110818,0.001005259,-0.04186033
20110819,0.000416377,-0.014929342
20110822,0.000525425,-0.000685563
20110823,0.000239484,0.032954491
20110824,0.000187288,0.013113204
20110825,0.000373276,-0.014923542
20110826,0.000366259,0.015175292
20110829,0.000279512,0.026787765
20110830,0.000217645,0.002699369
20110831,0.000193399,0.004540378
20110901,0.000215656,-0.012513163
20110902,0.000464547,-0.025200674
20110906,0.000803643,-0.00730963
20110907,0.000203626,0.027536899
20110908,0.000189328,-0.010168555
20110909,0.000383216,-0.026612843
20110912,0.000298579,0.007574191
20110913,0.000165346,0.008931345
20110914,0.000228761,0.013031348
20110915,0.000165076,0.016071067
20110916,0.000119767,0.005550186
20110919,0.000369298,-0.009186172
20110920,0.000113531,-0.001703401
20110921,0.000226138,-0.031582816
20110922,0.001117344,-0.030241015
20110923,0.00027744,0.006393296
20110926,0.000320309,0.022714613
20110927,0.000487079,0.010696295
20110928,0.000244573,-0.020734327
20110929,0.000562028,0.007275465
20110930,0.00050491,-0.024930371
20111003,0.000451201,-0.028959977
20111004,0.000726724,0.023602545
20111005,0.000284387,0.017496809
20111006,0.000182321,0.017905186
20111007,0.000204718,-0.008187725
20111010,0.000362561,0.031205119
20111011,0.000130331,0.00092875
20111012,0.00016873,0.009278087
20111013,0.000169595,-0.002845896
20111014,0.000221676,0.015039982
20111017,0.000141992,-0.019336902
20111018,0.000231354,0.019904682
20111019,0.000137423,-0.011029493
20111020,0.000210007,0.003453694
20111021,0.000196009,0.018747136
20111024,6.41E-05,0.012427304
20111025,0.000215562,-0.020346074
20111026,0.000311208,0.010351632
20111027,0.000661697,0.031765781
20111028,8.64E-05,0.000451474
20111031,0.000236722,-0.024421046
20111101,0.000965693,-0.026363672
20111102,0.000325579,0.014852826
20111103,0.000250124,0.018348698
20111104,0.000154034,-0.005950315
20111107,9.45E-05,0.005982659
20111108,0.000124093,0.011706459
20111109,0.000592221,-0.036626174
20111110,0.000270022,0.008156368
20111111,0.000185863,0.019144347
20111114,7.98E-05,-0.009787825
20111115,0.000103883,0.004877436
20111116,0.000243937,-0.01775878
20111117,0.000203281,-0.016462317
20111118,9.21E-05,-0.000304275
20111121,0.000328937,-0.018640604
20111122,0.000123801,-0.004056903
20111123,0.000222209,-0.02142401
20111125,7.36E-05,-0.002361989
20111128,0.000789978,0.029072606
20111129,7.87E-05,0.002412061
20111130,0.000708845,0.041124108
20111201,6.87E-05,-0.002264152
20111202,0.000110857,-0.001469744
20111205,0.000265907,0.010218203
20111206,5.12E-05,0.001263926
20111207,0.00012137,0.002349916
20111208,0.000163823,-0.020982032
20111209,0.000119109,0.016668994
20111212,0.00021021,-0.014300403
20111213,0.000184924,-0.009374104
20111214,0.000130025,-0.008823949
20111215,0.000148203,0.003113651
20111216,0.000116094,0.003037919
20111219,9.06E-05,-0.011967301
20111220,0.000316731,0.028647196
20111221,7.11E-05,0.001537589
20111222,2.85E-05,0.008422923
20111223,2.21E-05,0.009065641
20111227,2.14E-05,0.000458386
20111228,3.89E-05,-0.012228921
20111229,3.04E-05,0.01035627
20111230,1.72E-05,-0.003895702
20120103,0.000301737,0.014134734
20120104,3.89E-05,0.000211406
20120105,6.52E-05,0.002900354
20120106,3.35E-05,-0.002368271
20120109,1.97E-05,0.002157582
20120110,0.000127429,0.008698986
20120111,4.08E-05,0.000178
20120112,4.11E-05,0.002279833
20120113,0.000104544,-0.004419632
20120117,8.78E-05,0.002608552
20120118,3.87E-05,0.010763953
20120119,2.97E-05,0.004857951
20120120,1.78E-05,0.00059321
20120123,2.96E-05,0.000478867
20120124,4.90E-05,-0.00114811
20120125,5.77E-05,0.008643306
20120126,4.88E-05,-0.005868135
20120127,3.20E-05,-0.001214467
20120130,0.000121719,-0.002449509
20120131,7.90E-05,-0.00082255
20120201,8.56E-05,0.008852468
20120202,2.21E-05,0.000988758
20120203,9.66E-05,0.013763884
20120206,3.62E-05,-0.000178545
20120207,2.98E-05,0.002117771
20120208,2.24E-05,0.002239443
20120209,3.23E-05,0.001532193
20120210,9.32E-05,-0.006474389
20120213,4.69E-05,0.006368077
20120214,3.17E-05,-0.000710679
20120215,5.40E-05,-0.005278546
20120216,3.01E-05,0.011375457
20120217,2.09E-05,0.002404952
20120221,2.99E-05,0.00077107
20120222,2.46E-05,-0.003309167
20120223,1.99E-05,0.004285369
20120224,1.69E-05,0.001700107
20120227,6.88E-05,0.001909983
20120228,2.58E-05,0.00344546
20120229,4.44E-05,-0.004477287
20120301,5.53E-05,0.005927198
20120302,2.48E-05,-0.00333138
20120305,3.21E-05,-0.003899268
20120306,0.000129222,-0.014953992
20120307,2.50E-05,0.006980249
20120308,6.35E-05,0.009850412
20120309,2.26E-05,0.003755832
20120312,2.03E-05,0.000284469
20120313,4.55E-05,0.017442765
20120314,2.18E-05,-0.001218551
20120315,2.42E-05,0.005985622
20120316,1.47E-05,0.00124695
20120319,1.66E-05,0.003887972
20120320,5.58E-05,-0.002905771
20120321,1.91E-05,-0.001709013
20120322,6.55E-05,-0.007103415
20120323,1.82E-05,0.003311617
20120326,7.21E-05,0.013839699
20120327,1.45E-05,-0.002785281
20120328,3.34E-05,-0.00512454
20120329,6.52E-05,-0.001645024
20120330,3.37E-05,0.003528269
20120402,2.24E-05,0.007293339
20120403,5.40E-05,-0.004251509
20120404,0.000104392,-0.009999657
20120405,2.89E-05,-0.000636467
20120409,0.000156307,-0.01096548
20120410,6.52E-05,-0.017074725
20120411,0.00010079,0.007353433
20120412,2.32E-05,0.013461302
20120413,5.24E-05,-0.012465581
20120416,9.65E-05,-0.000416063
20120417,7.04E-05,0.015109038
20120418,4.56E-05,-0.004070743
20120419,8.27E-05,-0.005966881
20120420,4.03E-05,0.001023471
20120423,0.000157374,-0.008450365
20120424,3.16E-05,0.003767665
20120425,0.000132933,0.01352223
20120426,2.19E-05,0.006808159
20120427,2.78E-05,0.002453796
20120430,2.40E-05,-0.003898529
20120501,4.83E-05,0.00581341
20120502,5.15E-05,-0.002322153
20120503,4.01E-05,-0.007738519
20120504,7.12E-05,-0.016323551
20120507,4.54E-05,0.000671901
20120508,0.000102372,-0.004054485
20120509,0.00018674,-0.006535394
20120510,0.000103074,0.002190161
20120511,7.02E-05,-0.003348481
20120514,8.74E-05,-0.010118105
20120515,6.23E-05,-0.005799985
20120516,7.90E-05,-0.004503732
20120517,8.60E-05,-0.014790076
20120518,8.79E-05,-0.007761548
20120521,5.44E-05,0.015439
20120522,8.61E-05,0.000638051
20120523,0.000116506,0.002057122
20120524,8.10E-05,0.001560902
20120525,3.61E-05,-0.002456054
20120529,6.97E-05,0.010198782
20120530,0.000126004,-0.013651444
20120531,8.77E-05,-0.001966764
20120601,0.00022367,-0.024803698
20120604,7.22E-05,-0.000391224
20120605,5.39E-05,0.005883334
20120606,8.96E-05,0.022512093
20120607,0.000143345,-0.000881747
20120608,4.96E-05,0.00785506
20120611,8.38E-05,-0.012783898
20120612,8.26E-05,0.011186623
20120613,8.54E-05,-0.007056454
20120614,8.92E-05,0.01046314
20120615,3.57E-05,0.010038298
20120618,7.21E-05,0.001771348
20120619,5.81E-05,0.009760146
20120620,7.66E-05,-0.00173931
20120621,6.77E-05,-0.022321456
20120622,4.26E-05,0.007169244
20120625,0.000176859,-0.015978351
20120626,4.86E-05,0.00462368
20120627,4.14E-05,0.008422007
20120628,0.000127259,-0.002029816
20120629,0.000244701,0.023809853
20120702,5.09E-05,0.002045868
20120703,1.48E-05,0.006037021
20120705,3.34E-05,-0.004399203
20120706,0.000103369,-0.009126511
20120709,2.46E-05,-0.001588375
20120710,7.67E-05,-0.00861076
20120711,5.67E-05,-9.69E-05
20120712,0.000100816,-0.004752981
20120713,5.01E-05,0.016236837
20120716,2.75E-05,-0.002103205
20120717,9.07E-05,0.007206111
20120718,2.84E-05,0.006680579
20120719,3.60E-05,0.002422392
20120720,5.52E-05,-0.009885168
20120723,0.000278236,-0.008854802
20120724,7.65E-05,-0.009067135
20120725,5.98E-05,-0.000209235
20120726,0.000305836,0.016100805
20120727,8.34E-05,0.018922082
20120730,3.43E-05,-0.0005052
20120731,3.50E-05,-0.004413198
20120801,6.84E-05,-0.002824215
20120802,0.000129825,-0.007445127
20120803,0.000209664,0.018560435
20120806,1.89E-05,0.002355172
20120807,3.39E-05,0.004743262
20120808,2.57E-05,0.000670614
20120809,1.84E-05,0.000270954
20120810,3.90E-05,0.002122402
20120813,2.15E-05,-0.001088887
20120814,2.37E-05,-0.000277745
20120815,1.18E-05,0.001096351
20120816,1.34E-05,0.006314401
20120817,7.00E-06,0.001552642
20120820,1.40E-05,0.000148101
20120821,3.39E-05,-0.003404631
20120822,3.71E-05,0.0003184
20120823,3.98E-05,-0.007905292
20120824,2.69E-05,0.006413104
20120827,1.72E-05,-0.000567082
20120828,2.65E-05,-0.000815681
20120829,1.20E-05,0.00087947
20120830,4.76E-05,-0.007395657
20120831,0.000112748,0.004688756
20120904,2.93E-05,-0.000981613
20120905,1.96E-05,-0.001210749
20120906,7.66E-05,0.017641839
20120907,1.13E-05,0.003944393
20120910,1.12E-05,-0.006096772
20120911,1.50E-05,0.003157772
20120912,2.60E-05,0.002187956
20120913,6.03E-05,0.016150822
20120914,4.82E-05,0.003766689
20120917,1.47E-05,-0.002904406
20120918,1.85E-05,-0.001205224
20120919,2.39E-05,0.001150417
20120920,4.42E-05,-0.000458679
20120921,3.04E-05,-9.59E-05
20120924,3.43E-05,-0.001830743
20120925,3.42E-05,-0.010397464
20120926,3.59E-05,-0.005585771
20120927,3.37E-05,0.009630046
20120928,4.07E-05,-0.003153757
20121001,9.19E-05,0.002349933
20121002,4.98E-05,0.000428977
20121003,3.14E-05,0.003389705
20121004,3.56E-05,0.007203094
20121005,4.07E-05,-0.001969514
20121008,3.49E-05,-0.003428348
20121009,3.17E-05,-0.009898406
20121010,2.53E-05,-0.006046771
20121011,6.14E-05,9.07E-05
20121012,2.53E-05,-0.002963545
20121015,3.20E-05,0.007857066
20121016,2.79E-05,0.010023813
20121017,1.57E-05,0.004562474
20121018,3.54E-05,-0.002316259
20121019,6.02E-05,-0.01675897
20121022,4.18E-05,0.000258128
20121023,0.000176557,-0.014436854
20121024,5.43E-05,-0.003089966
20121025,0.000108329,0.002309813
20121026,6.30E-05,-0.000700897
20121031,5.34E-05,0.000850105
20121101,3.74E-05,0.01076188
20121102,4.52E-05,-0.009056076
20121105,2.42E-05,0.002288718
20121106,4.12E-05,0.007668474
20121107,0.000276234,-0.023856286
20121108,6.67E-05,-0.012229104
20121109,8.89E-05,0.001559525
20121112,2.35E-05,0.00016667
20121113,8.84E-05,-0.003855164
20121114,7.85E-05,-0.014036244
20121115,7.46E-05,-0.001683564
20121116,8.98E-05,0.004725179
20121119,0.000168301,0.019277934
20121120,6.23E-05,0.000778457
20121121,1.33E-05,0.002310359
20121123,3.34E-05,0.012942206
20121126,5.28E-05,-0.002088544
20121127,4.58E-05,-0.0053832
20121128,9.92E-05,0.007776543
20121129,8.12E-05,0.004317032
20121130,2.62E-05,-4.24E-05
20121203,5.72E-05,-0.004919093
20121204,3.79E-05,-0.00173266
20121205,4.69E-05,0.001810662
20121206,2.78E-05,0.00312404
20121207,3.76E-05,0.002832013
20121210,1.66E-05,0.000415972
20121211,3.91E-05,0.006709666
20121212,3.21E-05,0.000539131
20121213,3.01E-05,-0.006151273
20121214,3.08E-05,-0.004292549
20121217,3.44E-05,0.011842947
20121218,2.75E-05,0.011302776
20121219,2.52E-05,-0.007590301
20121220,3.23E-05,0.005272292
20121221,0.000152819,-0.009129497
20121224,9.39E-06,-0.002443286
20121226,2.23E-05,-0.004700303
20121227,7.52E-05,-0.001402559
20121228,7.21E-05,-0.010740785
20121231,9.98E-05,0.017031466
20130102,0.000399875,0.025024501
20130103,2.88E-05,-0.002293351
20130104,2.06E-05,0.004600978
20130107,3.33E-05,-0.003237487
20130108,2.15E-05,-0.003316275
20130109,1.93E-05,0.002666038
20130110,2.02E-05,0.005053302
20130111,1.06E-05,-0.000278549
20130114,1.52E-05,-0.000856316
20130115,2.84E-05,0.001039801
20130116,1.36E-05,0.000176575
20130117,2.43E-05,0.005863412
20130118,1.29E-05,0.003276304
20130122,1.24E-05,0.004056419
20130123,7.59E-06,0.001466202
20130124,1.88E-05,0.000341122
20130125,3.03E-05,0.005297619
20130128,1.26E-05,-0.001891392
20130129,1.62E-05,0.00511959
20130130,2.09E-05,-0.003953848
20130131,2.94E-05,-0.002419767
20130201,4.67E-05,0.009982648
20130204,5.32E-05,-0.011538922
20130205,4.34E-05,0.01026994
20130206,3.70E-05,0.000456459
20130207,3.55E-05,-0.001926305
