x,x_se_1step_sto_var0,x_se_1step_sto_var1,x_se_1step_sto_vecm,xf_1step_det_var0,xf_1step_det_var1,xf_1step_det_vecm,xf_1step_sto_var0,xf_1step_sto_var1,xf_1step_sto_vecm,y,y_se_1step_sto_var0,y_se_1step_sto_var1,y_se_1step_sto_vecm,yf_1step_det_var0,yf_1step_det_var1,yf_1step_det_vecm,yf_1step_sto_var0,yf_1step_sto_var1,yf_1step_sto_vecm
-21.24877156,#N/A,#N/A,#N/A,-21.24877156,-21.24877156,-21.24877156,-21.24877156,-21.24877156,-21.24877156,-20.83476737,#N/A,#N/A,#N/A,-20.83476737,-20.83476737,-20.83476737,-20.83476737,-20.83476737,-20.83476737
-19.63898959,#N/A,#N/A,#N/A,-19.63898959,-19.63898959,-19.63898959,-19.63898959,-19.63898959,-19.63898959,-19.57417002,#N/A,#N/A,#N/A,-19.57417002,-19.57417002,-19.57417002,-19.57417002,-19.57417002,-19.57417002
-20.06445493,#N/A,#N/A,#N/A,-20.06445493,-20.06445493,-20.06445493,-20.06445493,-20.06445493,-20.06445493,-20.46486961,#N/A,#N/A,#N/A,-20.46486961,-20.46486961,-20.46486961,-20.46486961,-20.46486961,-20.46486961
-20.85811369,#N/A,#N/A,#N/A,-20.85811369,-20.85811369,-20.85811369,-20.85811369,-20.85811369,-20.85811369,-20.65681232,#N/A,#N/A,#N/A,-20.65681232,-20.65681232,-20.65681232,-20.65681232,-20.65681232,-20.65681232
-19.38002411,#N/A,#N/A,#N/A,-19.38002411,-19.38002411,-19.38002411,-19.38002411,-19.38002411,-19.38002411,-19.97300355,#N/A,#N/A,#N/A,-19.97300355,-19.97300355,-19.97300355,-19.97300355,-19.97300355,-19.97300355
-16.03143501,#N/A,#N/A,#N/A,-16.03143501,-16.03143501,-16.03143501,-16.03143501,-16.03143501,-16.03143501,-19.34990889,#N/A,#N/A,#N/A,-19.34990889,-19.34990889,-19.34990889,-19.34990889,-19.34990889,-19.34990889
-18.74086803,#N/A,#N/A,#N/A,-18.74086803,-18.74086803,-18.74086803,-18.74086803,-18.74086803,-18.74086803,-21.36051853,#N/A,#N/A,#N/A,-21.36051853,-21.36051853,-21.36051853,-21.36051853,-21.36051853,-21.36051853
-19.01452849,#N/A,#N/A,#N/A,-19.01452849,-19.01452849,-19.01452849,-19.01452849,-19.01452849,-19.01452849,-20.61791766,#N/A,#N/A,#N/A,-20.61791766,-20.61791766,-20.61791766,-20.61791766,-20.61791766,-20.61791766
-20.01120383,#N/A,#N/A,#N/A,-20.01120383,-20.01120383,-20.01120383,-20.01120383,-20.01120383,-20.01120383,-22.24531858,#N/A,#N/A,#N/A,-22.24531858,-22.24531858,-22.24531858,-22.24531858,-22.24531858,-22.24531858
-21.68934086,#N/A,#N/A,#N/A,-21.68934086,-21.68934086,-21.68934086,-21.68934086,-21.68934086,-21.68934086,-21.41624353,#N/A,#N/A,#N/A,-21.41624353,-21.41624353,-21.41624353,-21.41624353,-21.41624353,-21.41624353
-21.75445512,#N/A,#N/A,#N/A,-21.75445512,-21.75445512,-21.75445512,-21.75445512,-21.75445512,-21.75445512,-21.80820647,#N/A,#N/A,#N/A,-21.80820647,-21.80820647,-21.80820647,-21.80820647,-21.80820647,-21.80820647
-20.6867636,#N/A,#N/A,#N/A,-20.6867636,-20.6867636,-20.6867636,-20.6867636,-20.6867636,-20.6867636,-21.68075924,#N/A,#N/A,#N/A,-21.68075924,-21.68075924,-21.68075924,-21.68075924,-21.68075924,-21.68075924
-21.40505292,#N/A,#N/A,#N/A,-21.40505292,-21.40505292,-21.40505292,-21.40505292,-21.40505292,-21.40505292,-21.67461567,#N/A,#N/A,#N/A,-21.67461567,-21.67461567,-21.67461567,-21.67461567,-21.67461567,-21.67461567
-22.77199012,#N/A,#N/A,#N/A,-22.77199012,-22.77199012,-22.77199012,-22.77199012,-22.77199012,-22.77199012,-22.77076846,#N/A,#N/A,#N/A,-22.77076846,-22.77076846,-22.77076846,-22.77076846,-22.77076846,-22.77076846
-22.44229654,#N/A,#N/A,#N/A,-22.44229654,-22.44229654,-22.44229654,-22.44229654,-22.44229654,-22.44229654,-22.54567857,#N/A,#N/A,#N/A,-22.54567857,-22.54567857,-22.54567857,-22.54567857,-22.54567857,-22.54567857
-23.35822808,#N/A,#N/A,#N/A,-23.35822808,-23.35822808,-23.35822808,-23.35822808,-23.35822808,-23.35822808,-22.70236016,#N/A,#N/A,#N/A,-22.70236016,-22.70236016,-22.70236016,-22.70236016,-22.70236016,-22.70236016
-23.54038145,#N/A,#N/A,#N/A,-23.54038145,-23.54038145,-23.54038145,-23.54038145,-23.54038145,-23.54038145,-21.89641796,#N/A,#N/A,#N/A,-21.89641796,-21.89641796,-21.89641796,-21.89641796,-21.89641796,-21.89641796
-23.27913389,#N/A,#N/A,#N/A,-23.27913389,-23.27913389,-23.27913389,-23.27913389,-23.27913389,-23.27913389,-23.63770516,#N/A,#N/A,#N/A,-23.63770516,-23.63770516,-23.63770516,-23.63770516,-23.63770516,-23.63770516
-23.66208858,#N/A,#N/A,#N/A,-23.66208858,-23.66208858,-23.66208858,-23.66208858,-23.66208858,-23.66208858,-24.32809974,#N/A,#N/A,#N/A,-24.32809974,-24.32809974,-24.32809974,-24.32809974,-24.32809974,-24.32809974
-25.14641322,#N/A,#N/A,#N/A,-25.14641322,-25.14641322,-25.14641322,-25.14641322,-25.14641322,-25.14641322,-25.38106515,#N/A,#N/A,#N/A,-25.38106515,-25.38106515,-25.38106515,-25.38106515,-25.38106515,-25.38106515
-24.02217666,#N/A,#N/A,#N/A,-24.02217666,-24.02217666,-24.02217666,-24.02217666,-24.02217666,-24.02217666,-24.56435746,#N/A,#N/A,#N/A,-24.56435746,-24.56435746,-24.56435746,-24.56435746,-24.56435746,-24.56435746
-25.17940126,#N/A,#N/A,#N/A,-25.17940126,-25.17940126,-25.17940126,-25.17940126,-25.17940126,-25.17940126,-26.35471343,#N/A,#N/A,#N/A,-26.35471343,-26.35471343,-26.35471343,-26.35471343,-26.35471343,-26.35471343
-24.52991222,#N/A,#N/A,#N/A,-24.52991222,-24.52991222,-24.52991222,-24.52991222,-24.52991222,-24.52991222,-26.04771081,#N/A,#N/A,#N/A,-26.04771081,-26.04771081,-26.04771081,-26.04771081,-26.04771081,-26.04771081
-23.4921841,#N/A,#N/A,#N/A,-23.4921841,-23.4921841,-23.4921841,-23.4921841,-23.4921841,-23.4921841,-26.26788276,#N/A,#N/A,#N/A,-26.26788276,-26.26788276,-26.26788276,-26.26788276,-26.26788276,-26.26788276
-24.81648896,#N/A,#N/A,#N/A,-24.81648896,-24.81648896,-24.81648896,-24.81648896,-24.81648896,-24.81648896,-25.16921893,#N/A,#N/A,#N/A,-25.16921893,-25.16921893,-25.16921893,-25.16921893,-25.16921893,-25.16921893
-25.09747977,#N/A,#N/A,#N/A,-25.09747977,-25.09747977,-25.09747977,-25.09747977,-25.09747977,-25.09747977,-25.50896696,#N/A,#N/A,#N/A,-25.50896696,-25.50896696,-25.50896696,-25.50896696,-25.50896696,-25.50896696
-26.64941057,#N/A,#N/A,#N/A,-26.64941057,-26.64941057,-26.64941057,-26.64941057,-26.64941057,-26.64941057,-27.14986083,#N/A,#N/A,#N/A,-27.14986083,-27.14986083,-27.14986083,-27.14986083,-27.14986083,-27.14986083
-28.20807427,#N/A,#N/A,#N/A,-28.20807427,-28.20807427,-28.20807427,-28.20807427,-28.20807427,-28.20807427,-29.00188352,#N/A,#N/A,#N/A,-29.00188352,-29.00188352,-29.00188352,-29.00188352,-29.00188352,-29.00188352
-28.99747181,#N/A,#N/A,#N/A,-28.99747181,-28.99747181,-28.99747181,-28.99747181,-28.99747181,-28.99747181,-30.10314641,#N/A,#N/A,#N/A,-30.10314641,-30.10314641,-30.10314641,-30.10314641,-30.10314641,-30.10314641
-29.95518938,#N/A,#N/A,#N/A,-29.95518938,-29.95518938,-29.95518938,-29.95518938,-29.95518938,-29.95518938,-30.14071044,#N/A,#N/A,#N/A,-30.14071044,-30.14071044,-30.14071044,-30.14071044,-30.14071044,-30.14071044
-31.58483604,#N/A,#N/A,#N/A,-31.58483604,-31.58483604,-31.58483604,-31.58483604,-31.58483604,-31.58483604,-31.561717,#N/A,#N/A,#N/A,-31.561717,-31.561717,-31.561717,-31.561717,-31.561717,-31.561717
-31.98830869,#N/A,#N/A,#N/A,-31.98830869,-31.98830869,-31.98830869,-31.98830869,-31.98830869,-31.98830869,-31.42663594,#N/A,#N/A,#N/A,-31.42663594,-31.42663594,-31.42663594,-31.42663594,-31.42663594,-31.42663594
-29.37864303,#N/A,#N/A,#N/A,-29.37864303,-29.37864303,-29.37864303,-29.37864303,-29.37864303,-29.37864303,-30.17399779,#N/A,#N/A,#N/A,-30.17399779,-30.17399779,-30.17399779,-30.17399779,-30.17399779,-30.17399779
-29.2725879,#N/A,#N/A,#N/A,-29.2725879,-29.2725879,-29.2725879,-29.2725879,-29.2725879,-29.2725879,-29.84701443,#N/A,#N/A,#N/A,-29.84701443,-29.84701443,-29.84701443,-29.84701443,-29.84701443,-29.84701443
-29.0058555,#N/A,#N/A,#N/A,-29.0058555,-29.0058555,-29.0058555,-29.0058555,-29.0058555,-29.0058555,-28.97817499,#N/A,#N/A,#N/A,-28.97817499,-28.97817499,-28.97817499,-28.97817499,-28.97817499,-28.97817499
-29.47694963,#N/A,#N/A,#N/A,-29.47694963,-29.47694963,-29.47694963,-29.47694963,-29.47694963,-29.47694963,-27.63866024,#N/A,#N/A,#N/A,-27.63866024,-27.63866024,-27.63866024,-27.63866024,-27.63866024,-27.63866024
-29.82272125,#N/A,#N/A,#N/A,-29.82272125,-29.82272125,-29.82272125,-29.82272125,-29.82272125,-29.82272125,-28.80048867,#N/A,#N/A,#N/A,-28.80048867,-28.80048867,-28.80048867,-28.80048867,-28.80048867,-28.80048867
-31.12086339,#N/A,#N/A,#N/A,-31.12086339,-31.12086339,-31.12086339,-31.12086339,-31.12086339,-31.12086339,-30.2018806,#N/A,#N/A,#N/A,-30.2018806,-30.2018806,-30.2018806,-30.2018806,-30.2018806,-30.2018806
-28.96023651,#N/A,#N/A,#N/A,-28.96023651,-28.96023651,-28.96023651,-28.96023651,-28.96023651,-28.96023651,-29.83861815,#N/A,#N/A,#N/A,-29.83861815,-29.83861815,-29.83861815,-29.83861815,-29.83861815,-29.83861815
-29.90235209,#N/A,#N/A,#N/A,-29.90235209,-29.90235209,-29.90235209,-29.90235209,-29.90235209,-29.90235209,-29.78335386,#N/A,#N/A,#N/A,-29.78335386,-29.78335386,-29.78335386,-29.78335386,-29.78335386,-29.78335386
-27.58073724,#N/A,#N/A,#N/A,-27.58073724,-27.58073724,-27.58073724,-27.58073724,-27.58073724,-27.58073724,-27.55398509,#N/A,#N/A,#N/A,-27.55398509,-27.55398509,-27.55398509,-27.55398509,-27.55398509,-27.55398509
-25.28545147,#N/A,#N/A,#N/A,-25.28545147,-25.28545147,-25.28545147,-25.28545147,-25.28545147,-25.28545147,-25.81576975,#N/A,#N/A,#N/A,-25.81576975,-25.81576975,-25.81576975,-25.81576975,-25.81576975,-25.81576975
-24.4661795,#N/A,#N/A,#N/A,-24.4661795,-24.4661795,-24.4661795,-24.4661795,-24.4661795,-24.4661795,-25.21279656,#N/A,#N/A,#N/A,-25.21279656,-25.21279656,-25.21279656,-25.21279656,-25.21279656,-25.21279656
-26.01180743,#N/A,#N/A,#N/A,-26.01180743,-26.01180743,-26.01180743,-26.01180743,-26.01180743,-26.01180743,-26.86517781,#N/A,#N/A,#N/A,-26.86517781,-26.86517781,-26.86517781,-26.86517781,-26.86517781,-26.86517781
-27.8757505,#N/A,#N/A,#N/A,-27.8757505,-27.8757505,-27.8757505,-27.8757505,-27.8757505,-27.8757505,-28.4113544,#N/A,#N/A,#N/A,-28.4113544,-28.4113544,-28.4113544,-28.4113544,-28.4113544,-28.4113544
-29.58636745,#N/A,#N/A,#N/A,-29.58636745,-29.58636745,-29.58636745,-29.58636745,-29.58636745,-29.58636745,-28.7608748,#N/A,#N/A,#N/A,-28.7608748,-28.7608748,-28.7608748,-28.7608748,-28.7608748,-28.7608748
-33.14663542,#N/A,#N/A,#N/A,-33.14663542,-33.14663542,-33.14663542,-33.14663542,-33.14663542,-33.14663542,-30.95299768,#N/A,#N/A,#N/A,-30.95299768,-30.95299768,-30.95299768,-30.95299768,-30.95299768,-30.95299768
-29.36203975,#N/A,#N/A,#N/A,-29.36203975,-29.36203975,-29.36203975,-29.36203975,-29.36203975,-29.36203975,-29.85636422,#N/A,#N/A,#N/A,-29.85636422,-29.85636422,-29.85636422,-29.85636422,-29.85636422,-29.85636422
-28.79620105,#N/A,#N/A,#N/A,-28.79620105,-28.79620105,-28.79620105,-28.79620105,-28.79620105,-28.79620105,-28.8687252,#N/A,#N/A,#N/A,-28.8687252,-28.8687252,-28.8687252,-28.8687252,-28.8687252,-28.8687252
-28.15133498,#N/A,#N/A,#N/A,-28.15133498,-28.15133498,-28.15133498,-28.15133498,-28.15133498,-28.15133498,-27.33256743,#N/A,#N/A,#N/A,-27.33256743,-27.33256743,-27.33256743,-27.33256743,-27.33256743,-27.33256743
-27.60618186,#N/A,#N/A,#N/A,-27.60618186,-27.60618186,-27.60618186,-27.60618186,-27.60618186,-27.60618186,-26.57937627,#N/A,#N/A,#N/A,-26.57937627,-26.57937627,-26.57937627,-26.57937627,-26.57937627,-26.57937627
-24.73125435,#N/A,#N/A,#N/A,-24.73125435,-24.73125435,-24.73125435,-24.73125435,-24.73125435,-24.73125435,-25.30469498,#N/A,#N/A,#N/A,-25.30469498,-25.30469498,-25.30469498,-25.30469498,-25.30469498,-25.30469498
-24.54920955,#N/A,#N/A,#N/A,-24.54920955,-24.54920955,-24.54920955,-24.54920955,-24.54920955,-24.54920955,-23.29614155,#N/A,#N/A,#N/A,-23.29614155,-23.29614155,-23.29614155,-23.29614155,-23.29614155,-23.29614155
-24.36120605,#N/A,#N/A,#N/A,-24.36120605,-24.36120605,-24.36120605,-24.36120605,-24.36120605,-24.36120605,-23.41116323,#N/A,#N/A,#N/A,-23.41116323,-23.41116323,-23.41116323,-23.41116323,-23.41116323,-23.41116323
-23.7183605,#N/A,#N/A,#N/A,-23.7183605,-23.7183605,-23.7183605,-23.7183605,-23.7183605,-23.7183605,-22.19907743,#N/A,#N/A,#N/A,-22.19907743,-22.19907743,-22.19907743,-22.19907743,-22.19907743,-22.19907743
-23.05536535,#N/A,#N/A,#N/A,-23.05536535,-23.05536535,-23.05536535,-23.05536535,-23.05536535,-23.05536535,-22.27306477,#N/A,#N/A,#N/A,-22.27306477,-22.27306477,-22.27306477,-22.27306477,-22.27306477,-22.27306477
-22.13906935,#N/A,#N/A,#N/A,-22.13906935,-22.13906935,-22.13906935,-22.13906935,-22.13906935,-22.13906935,-21.98356595,#N/A,#N/A,#N/A,-21.98356595,-21.98356595,-21.98356595,-21.98356595,-21.98356595,-21.98356595
-21.93111401,#N/A,#N/A,#N/A,-21.93111401,-21.93111401,-21.93111401,-21.93111401,-21.93111401,-21.93111401,-22.17554523,#N/A,#N/A,#N/A,-22.17554523,-22.17554523,-22.17554523,-22.17554523,-22.17554523,-22.17554523
-20.62142092,#N/A,#N/A,#N/A,-20.62142092,-20.62142092,-20.62142092,-20.62142092,-20.62142092,-20.62142092,-21.34387635,#N/A,#N/A,#N/A,-21.34387635,-21.34387635,-21.34387635,-21.34387635,-21.34387635,-21.34387635
-20.51669845,#N/A,#N/A,#N/A,-20.51669845,-20.51669845,-20.51669845,-20.51669845,-20.51669845,-20.51669845,-19.52012469,#N/A,#N/A,#N/A,-19.52012469,-19.52012469,-19.52012469,-19.52012469,-19.52012469,-19.52012469
-22.83170712,#N/A,#N/A,#N/A,-22.83170712,-22.83170712,-22.83170712,-22.83170712,-22.83170712,-22.83170712,-21.22844971,#N/A,#N/A,#N/A,-21.22844971,-21.22844971,-21.22844971,-21.22844971,-21.22844971,-21.22844971
-24.36196497,#N/A,#N/A,#N/A,-24.36196497,-24.36196497,-24.36196497,-24.36196497,-24.36196497,-24.36196497,-22.68356268,#N/A,#N/A,#N/A,-22.68356268,-22.68356268,-22.68356268,-22.68356268,-22.68356268,-22.68356268
-23.2209374,#N/A,#N/A,#N/A,-23.2209374,-23.2209374,-23.2209374,-23.2209374,-23.2209374,-23.2209374,-22.96144121,#N/A,#N/A,#N/A,-22.96144121,-22.96144121,-22.96144121,-22.96144121,-22.96144121,-22.96144121
-22.03388396,#N/A,#N/A,#N/A,-22.03388396,-22.03388396,-22.03388396,-22.03388396,-22.03388396,-22.03388396,-21.56795624,#N/A,#N/A,#N/A,-21.56795624,-21.56795624,-21.56795624,-21.56795624,-21.56795624,-21.56795624
-19.80328003,#N/A,#N/A,#N/A,-19.80328003,-19.80328003,-19.80328003,-19.80328003,-19.80328003,-19.80328003,-20.9017781,#N/A,#N/A,#N/A,-20.9017781,-20.9017781,-20.9017781,-20.9017781,-20.9017781,-20.9017781
-20.40571003,#N/A,#N/A,#N/A,-20.40571003,-20.40571003,-20.40571003,-20.40571003,-20.40571003,-20.40571003,-21.43644878,#N/A,#N/A,#N/A,-21.43644878,-21.43644878,-21.43644878,-21.43644878,-21.43644878,-21.43644878
-20.00480536,#N/A,#N/A,#N/A,-20.00480536,-20.00480536,-20.00480536,-20.00480536,-20.00480536,-20.00480536,-21.23466958,#N/A,#N/A,#N/A,-21.23466958,-21.23466958,-21.23466958,-21.23466958,-21.23466958,-21.23466958
-18.86716673,#N/A,#N/A,#N/A,-18.86716673,-18.86716673,-18.86716673,-18.86716673,-18.86716673,-18.86716673,-20.14748912,#N/A,#N/A,#N/A,-20.14748912,-20.14748912,-20.14748912,-20.14748912,-20.14748912,-20.14748912
-20.26845301,#N/A,#N/A,#N/A,-20.26845301,-20.26845301,-20.26845301,-20.26845301,-20.26845301,-20.26845301,-20.59045046,#N/A,#N/A,#N/A,-20.59045046,-20.59045046,-20.59045046,-20.59045046,-20.59045046,-20.59045046
-20.22276069,#N/A,#N/A,#N/A,-20.22276069,-20.22276069,-20.22276069,-20.22276069,-20.22276069,-20.22276069,-20.42853596,#N/A,#N/A,#N/A,-20.42853596,-20.42853596,-20.42853596,-20.42853596,-20.42853596,-20.42853596
-20.12663218,#N/A,#N/A,#N/A,-20.12663218,-20.12663218,-20.12663218,-20.12663218,-20.12663218,-20.12663218,-20.69935127,#N/A,#N/A,#N/A,-20.69935127,-20.69935127,-20.69935127,-20.69935127,-20.69935127,-20.69935127
-19.56038035,#N/A,#N/A,#N/A,-19.56038035,-19.56038035,-19.56038035,-19.56038035,-19.56038035,-19.56038035,-20.84171721,#N/A,#N/A,#N/A,-20.84171721,-20.84171721,-20.84171721,-20.84171721,-20.84171721,-20.84171721
-19.75420216,#N/A,#N/A,#N/A,-19.75420216,-19.75420216,-19.75420216,-19.75420216,-19.75420216,-19.75420216,-20.33612542,#N/A,#N/A,#N/A,-20.33612542,-20.33612542,-20.33612542,-20.33612542,-20.33612542,-20.33612542
-17.84252726,#N/A,#N/A,#N/A,-17.84252726,-17.84252726,-17.84252726,-17.84252726,-17.84252726,-17.84252726,-19.51669914,#N/A,#N/A,#N/A,-19.51669914,-19.51669914,-19.51669914,-19.51669914,-19.51669914,-19.51669914
-17.93186275,#N/A,#N/A,#N/A,-17.93186275,-17.93186275,-17.93186275,-17.93186275,-17.93186275,-17.93186275,-18.73265284,#N/A,#N/A,#N/A,-18.73265284,-18.73265284,-18.73265284,-18.73265284,-18.73265284,-18.73265284
-17.7095014,#N/A,#N/A,#N/A,-17.7095014,-17.7095014,-17.7095014,-17.7095014,-17.7095014,-17.7095014,-18.31923109,#N/A,#N/A,#N/A,-18.31923109,-18.31923109,-18.31923109,-18.31923109,-18.31923109,-18.31923109
-18.19965514,#N/A,#N/A,#N/A,-18.19965514,-18.19965514,-18.19965514,-18.19965514,-18.19965514,-18.19965514,-17.9910031,#N/A,#N/A,#N/A,-17.9910031,-17.9910031,-17.9910031,-17.9910031,-17.9910031,-17.9910031
-20.35570022,#N/A,#N/A,#N/A,-20.35570022,-20.35570022,-20.35570022,-20.35570022,-20.35570022,-20.35570022,-18.6926977,#N/A,#N/A,#N/A,-18.6926977,-18.6926977,-18.6926977,-18.6926977,-18.6926977,-18.6926977
-18.5890539,#N/A,#N/A,#N/A,-18.5890539,-18.5890539,-18.5890539,-18.5890539,-18.5890539,-18.5890539,-17.37420182,#N/A,#N/A,#N/A,-17.37420182,-17.37420182,-17.37420182,-17.37420182,-17.37420182,-17.37420182
-17.96714368,#N/A,#N/A,#N/A,-17.96714368,-17.96714368,-17.96714368,-17.96714368,-17.96714368,-17.96714368,-17.99296364,#N/A,#N/A,#N/A,-17.99296364,-17.99296364,-17.99296364,-17.99296364,-17.99296364,-17.99296364
-17.27553984,1.409294101,1.498416188,1.436073748,-17.96219,-18.15065,-17.79727,-18.0020343,-18.13701381,-17.78377425,-18.39768514,1.055934959,1.082459698,1.077911609,-17.97936,-17.94259,-17.88257,-18.00579116,-17.9017087,-17.92649764
-18.92328559,1.375505317,1.539621972,1.389490039,-17.80717,-17.45114,-17.73569,-17.91213206,-17.37499257,-17.77308359,-18.68645793,1.110981226,1.062874593,1.037723477,-18.4519,-18.36434,-18.41267,-18.51683126,-18.30864123,-18.42217827
-19.77209051,1.413035912,1.514078345,1.36386211,-18.78901,-18.63081,-18.84702,-18.77895169,-18.64218006,-18.85150417,-18.47267297,1.096406171,1.047272216,1.067495394,-18.65594,-18.66564,-18.70237,-18.66086445,-18.67047934,-18.70034948
-19.34549716,1.388500094,1.508602448,1.385367887,-19.11757,-19.585,-19.18267,-19.14362907,-19.56945685,-19.1950797,-17.9869511,1.059005522,1.06887813,1.060535682,-18.37628,-18.49096,-18.42262,-18.41226612,-18.48274236,-18.43316751
-18.64654719,1.452173682,1.428940347,1.473887592,-18.66249,-19.37993,-18.69506,-18.71204065,-19.41932542,-18.71737577,-19.07083116,1.095186583,1.019745274,1.120804105,-17.88729,-18.02522,-17.9089,-17.9603374,-18.06287798,-17.90022285
-18.25721171,1.378542142,1.524508707,1.3362272,-18.8357,-18.89181,-18.58052,-18.84525361,-18.94255123,-18.56623574,-18.47196975,1.054862302,1.084835886,1.013835142,-19.08109,-18.98313,-18.93026,-19.09255421,-19.02109465,-18.90511795
-19.78776086,1.353929904,1.475461191,1.379541226,-18.34433,-18.27301,-18.47723,-18.33229433,-18.27490308,-18.43559571,-19.17632764,1.043632721,1.023145493,1.050687353,-18.46971,-18.51935,-18.55403,-18.49552213,-18.52659264,-18.53906436
-17.16542586,1.366313262,1.492998613,1.438369456,-19.46952,-19.5599,-19.40962,-19.33400702,-19.50974371,-19.44348159,-17.45164315,1.040364838,1.036261062,1.092861804,-19.12211,-19.1221,-19.09657,-19.02448022,-19.05317369,-19.10987795
-18.36382516,1.396747652,1.565287344,1.394697088,-17.28854,-17.5038,-17.51763,-17.25441332,-17.43463717,-17.60877369,-17.17478587,1.068442712,1.081595772,1.060371004,-17.45469,-17.586,-17.58834,-17.42871652,-17.55188872,-17.61994023
-16.3138009,1.374955648,1.497337914,1.357936228,-17.76464,-18.10219,-17.87244,-17.68849628,-18.10879894,-17.87029472,-17.3948053,1.058305638,1.065805062,1.073238792,-17.08635,-17.19861,-17.15958,-17.03844926,-17.16946104,-17.16510222
-17.09001145,1.402866599,1.482366626,1.404372901,-16.82626,-16.73588,-16.69723,-16.83448384,-16.74270607,-16.75286978,-18.1161271,1.108399306,1.069773586,1.106365061,-17.44731,-17.37435,-17.36778,-17.42905334,-17.39949376,-17.37097884
-17.77129403,1.39498012,1.486638512,1.38496949,-17.57488,-17.01103,-17.53177,-17.57669517,-16.98660232,-17.51823262,-18.28082613,1.102318108,1.102387028,1.036335419,-18.16461,-18.05949,-18.14794,-18.12539457,-18.0365075,-18.17102895
-18.39539408,1.339092654,1.474145761,1.349368154,-18.00298,-17.65492,-18.05415,-17.9176786,-17.72095687,-18.05791826,-18.0357376,1.097813987,1.070521199,1.054094556,-18.29706,-18.2686,-18.33641,-18.258762,-18.35437702,-18.36636005
-17.444355,1.395310236,1.501088099,1.395764161,-18.20159,-18.249,-18.30039,-18.22701894,-18.19649941,-18.31898591,-18.2133162,1.057543988,1.075910055,1.070023787,-17.99814,-18.05622,-18.06494,-18.05498001,-18.0228909,-18.07546664
-17.23998134,1.409250267,1.520992044,1.369392877,-17.80317,-17.64775,-17.74783,-17.80593055,-17.65386542,-17.85891829,-17.45085801,1.035665087,1.066081065,1.045618765,-18.24573,-18.19778,-18.21478,-18.25531256,-18.19033554,-18.27628293
-16.22563205,1.393104013,1.605867626,1.33363386,-17.3262,-17.20326,-17.50766,-17.34707447,-17.21336484,-17.53301028,-17.45525585,1.054807129,1.090559156,1.081272692,-17.44922,-17.51158,-17.56328,-17.45832167,-17.51332904,-17.57173507
-16.23605428,1.386562054,1.500402488,1.433064497,-16.81082,-16.42398,-16.81011,-16.74579881,-16.36574231,-16.87931189,-17.27064467,1.082878604,1.106091535,1.097900505,-17.51695,-17.45349,-17.51908,-17.46918614,-17.39297692,-17.55008319
-16.08271953,1.383821565,1.486988999,1.414875304,-16.7259,-16.21547,-16.83084,-16.75101303,-16.25503784,-16.76538621,-15.7111962,1.066304757,1.053175421,1.066315906,-17.32037,-17.28543,-17.38995,-17.32810424,-17.27996824,-17.36904085
-15.81957659,1.379603951,1.527147242,1.418308864,-15.88538,-15.95597,-16.22047,-15.88858189,-15.97791987,-16.21242451,-16.02338048,1.072755282,1.118423846,1.068774066,-15.67482,-15.83576,-15.88069,-15.645684,-15.84781424,-15.90046567
-17.27901389,1.427068186,1.474227838,1.402087654,-15.90372,-15.90228,-15.8391,-15.95573707,-15.89618323,-15.81191617,-17.6694721,1.10545257,1.090014714,1.071183945,-16.02251,-15.99804,-15.9873,-16.03891777,-16.01991846,-15.98986511
-17.7412598,1.413409414,1.480637553,1.348661709,-17.45297,-17.15964,-17.2219,-17.42615454,-17.20905203,-17.25213413,-17.84428928,1.076081324,1.070396526,1.038836737,-17.67882,-17.53979,-17.55037,-17.65283194,-17.5299541,-17.57258231
-17.16568786,1.407892216,1.48310221,1.40514381,-17.77427,-17.66863,-17.7887,-17.80177786,-17.65807156,-17.815126,-17.12169242,1.080879809,1.078193825,1.077978314,-17.83562,-17.83094,-17.85134,-17.842883,-17.79438827,-17.86359247
-17.59806886,1.365460101,1.550751879,1.392400576,-17.12739,-17.20539,-17.26173,-17.15408808,-17.22777392,-17.23923946,-18.75309467,1.070847452,1.076377281,1.086236577,-17.10449,-17.17871,-17.18828,-17.08217209,-17.19818582,-17.18543705
-19.04541798,1.443745397,1.52230746,1.396438766,-18.14545,-17.6776,-17.88097,-18.09799954,-17.7120378,-17.80785273,-19.88903233,1.103047867,1.062315839,1.092235591,-18.80906,-18.62316,-18.6577,-18.75389627,-18.60820204,-18.66561771
-19.81512448,1.377653323,1.539883647,1.370887088,-19.43916,-18.87715,-19.34405,-19.33877263,-18.92064112,-19.36527773,-20.5088343,1.07946569,1.102192676,1.057640078,-19.92467,-19.80015,-19.87946,-19.84903968,-19.82395814,-19.90412491
-19.40755628,1.419015876,1.502808593,1.382455864,-20.13484,-19.72721,-20.10093,-20.1742123,-19.70380725,-20.05605893,-20.21566602,1.055047608,1.057951474,1.072061225,-20.53463,-20.46031,-20.52379,-20.55190945,-20.48404303,-20.49148918
-16.46321905,1.437410509,1.477242049,1.403231108,-19.78359,-19.45762,-19.87555,-19.7866341,-19.43527027,-19.83053752,-19.30065163,1.090022784,1.043505795,1.076714003,-20.24882,-20.23856,-20.30954,-20.2441573,-20.21795033,-20.28176041
